ID;CHOICE;LUGGAGE;AGE;GA;TRAIN_TT;TRAIN_CO;SM_TT;SM_CO;SM_SEATS;CAR_TT;CAR_CO
714;2;0;3;0;270;79;114;92;0;150;117
714;2;0;3;0;227;79;108;112;0;150;72
714;2;0;3;0;205;106;122;140;0;120;90
714;2;0;3;0;205;79;122;97;0;150;90
714;2;0;3;0;270;88;108;105;0;120;90
715;3;0;3;0;231;74;149;78;0;140;68
715;2;0;3;0;231;74;145;88;0;182;110
715;2;0;3;0;231;67;142;81;0;182;85
715;3;0;3;0;182;67;142;81;0;112;110
715;2;0;3;0;198;74;142;81;0;182;68
715;3;0;3;0;198;67;145;74;0;112;85
715;3;0;3;0;198;89;142;88;0;112;68
715;3;0;3;0;231;89;145;90;0;112;110
715;3;0;3;0;198;74;145;88;0;140;85
716;2;0;3;0;222;101;81;109;0;150;90
716;2;0;3;0;171;76;87;90;0;195;72
716;2;0;3;0;222;76;95;94;0;120;72
716;2;0;3;0;188;76;95;94;0;195;117
716;2;0;3;0;188;84;95;97;0;120;117
716;2;0;3;0;171;84;95;97;0;195;90
716;2;0;3;0;171;101;87;118;0;150;72
716;2;0;3;0;171;84;81;105;0;150;117
716;2;0;3;0;188;101;95;137;0;150;117
717;3;0;3;0;154;60;81;68;0;100;52
717;2;0;3;0;154;60;77;76;0;130;84
717;2;0;3;0;154;54;74;71;0;130;65
717;3;0;3;0;118;54;74;71;0;80;84
717;2;0;3;0;130;60;74;71;0;130;52
717;3;0;3;0;130;54;77;60;0;80;65
717;3;0;3;0;130;72;74;76;0;80;52
717;3;0;3;0;154;72;77;78;0;80;84
717;3;0;3;0;130;60;77;76;0;100;65
718;2;0;3;0;247;131;80;150;0;286;125
718;2;0;3;0;224;131;71;140;0;286;162
718;2;0;3;0;292;131;92;178;0;286;100
718;2;0;3;0;224;109;80;155;0;176;100
718;2;0;3;0;292;98;80;112;0;220;162
718;2;0;3;0;247;98;71;140;0;220;100
718;1;0;3;0;224;131;92;178;0;176;125
718;2;0;3;0;224;98;92;122;0;220;125
718;2;0;3;0;292;109;71;133;0;176;125
719;2;0;3;0;336;134;141;155;0;240;140
719;2;0;3;0;257;101;150;127;0;312;112
719;2;0;3;0;336;101;162;133;0;192;112
719;2;0;3;0;283;101;162;133;0;312;182
719;2;0;3;0;283;112;162;137;0;192;182
719;2;0;3;0;257;112;162;137;0;312;140
719;2;0;3;0;257;134;150;165;0;240;112
719;2;0;3;0;257;112;141;140;0;240;182
719;2;0;3;0;283;134;162;193;0;240;182
720;2;0;3;0;326;122;131;140;0;260;96
720;2;0;3;0;326;122;117;178;0;338;156
720;2;0;3;0;326;110;106;165;0;338;120
720;2;0;3;0;249;110;106;165;0;208;156
720;2;0;3;0;275;122;106;150;0;338;96
720;2;0;3;0;275;110;117;133;0;208;120
720;2;0;3;0;275;146;106;165;0;208;96
720;2;0;3;0;326;146;117;178;0;208;156
720;2;0;3;0;275;122;117;178;0;260;120
721;2;0;3;0;293;109;132;122;0;210;120
721;2;0;3;0;293;109;122;150;0;273;195
721;2;0;3;0;293;98;114;140;0;273;150
721;2;0;3;0;230;98;114;140;0;168;195
721;2;0;3;0;251;109;114;133;0;273;120
721;3;0;3;0;251;98;122;112;0;168;150
721;2;0;3;0;251;131;114;140;0;168;120
721;3;0;3;0;293;131;122;150;0;168;195
721;2;0;3;0;251;109;122;150;0;210;150
722;2;0;3;0;263;126;109;127;0;240;140
722;2;0;3;0;200;94;115;105;0;312;112
722;3;0;3;0;263;94;123;109;0;192;112
722;2;0;3;0;221;94;123;109;0;312;182
722;2;0;3;0;221;105;123;112;0;192;182
722;2;0;3;0;200;105;123;112;0;312;140
722;2;0;3;0;200;126;115;137;0;240;112
722;2;0;3;0;200;105;109;118;0;240;182
722;2;0;3;0;221;126;123;155;0;240;182
723;2;0;3;0;200;113;92;127;0;208;120
723;2;0;3;0;180;113;86;122;0;208;156
723;3;0;3;0;240;113;100;150;0;208;96
723;3;0;3;0;180;94;92;133;0;128;96
723;2;0;3;0;240;85;92;99;0;160;156
723;2;0;3;0;200;85;86;118;0;160;96
723;3;0;3;0;180;113;100;150;0;128;120
723;2;0;3;0;180;85;100;105;0;160;120
723;2;0;3;0;240;94;86;112;0;128;120
724;2;0;3;0;216;116;68;122;0;180;120
724;2;0;3;0;165;87;74;99;0;234;96
724;3;0;3;0;216;87;82;109;0;144;96
724;2;0;3;0;182;87;82;109;0;234;156
724;3;0;3;0;182;97;82;109;0;144;156
724;2;0;3;0;165;97;82;109;0;234;120
724;2;0;3;0;165;116;74;133;0;180;96
724;2;0;3;0;165;97;68;112;0;180;156
724;2;0;3;0;182;116;82;150;0;180;156
725;2;0;3;0;89;53;34;65;0;104;45
725;2;0;3;0;82;53;31;60;0;104;58
725;3;0;3;0;103;53;38;76;0;104;36
725;3;0;3;0;82;44;34;68;0;64;36
725;2;0;3;0;103;40;34;46;0;80;58
725;3;0;3;0;89;40;31;60;0;80;36
725;3;0;3;0;82;53;38;76;0;64;45
725;2;0;3;0;82;40;38;50;0;80;45
725;3;0;3;0;103;44;31;56;0;64;45
726;2;0;3;0;157;89;102;90;0;156;85
726;2;0;3;0;142;89;99;88;0;156;110
726;2;0;3;0;186;89;106;99;0;156;68
726;2;0;3;0;142;74;102;88;0;96;68
726;2;0;3;0;186;67;102;74;0;120;110
726;2;0;3;0;157;67;99;84;0;120;68
726;2;0;3;0;142;89;106;99;0;96;85
726;2;0;3;0;142;67;106;76;0;120;85
726;2;0;3;0;186;74;99;81;0;96;85
727;2;0;3;0;314;126;160;133;0;190;115
727;2;0;3;0;246;94;166;109;0;247;92
727;3;0;3;0;314;94;174;112;0;152;92
727;2;0;3;0;269;94;174;112;0;247;149
727;3;0;3;0;269;105;174;118;0;152;149
727;2;0;3;0;246;105;174;118;0;247;115
727;2;0;3;0;246;126;166;140;0;190;92
727;2;0;3;0;246;105;160;122;0;190;149
727;2;0;3;0;269;126;174;161;0;190;149
728;2;0;3;0;236;105;81;118;0;210;120
728;2;0;3;0;236;105;71;146;0;273;195
728;2;0;3;0;236;94;63;133;0;273;150
728;2;0;3;0;182;94;63;133;0;168;195
728;2;0;3;0;200;105;63;122;0;273;120
728;2;0;3;0;200;94;71;109;0;168;150
728;2;0;3;0;200;126;63;133;0;168;120
728;2;0;3;0;236;126;71;140;0;168;195
728;2;0;3;0;200;105;71;146;0;210;150
729;2;0;3;0;236;126;63;133;0;210;165
729;2;0;3;0;182;94;71;109;0;273;132
729;2;0;3;0;236;94;81;112;0;168;132
729;2;0;3;0;200;94;81;112;0;273;214
729;2;0;3;0;200;105;81;118;0;168;214
729;2;0;3;0;182;105;81;118;0;273;165
729;2;0;3;0;182;126;71;140;0;210;132
729;2;0;3;0;182;105;63;122;0;210;214
729;2;0;3;0;200;126;81;168;0;210;214
730;2;0;4;0;203;110;95;127;0;234;110
730;2;0;4;0;185;110;89;122;0;234;143
730;2;0;4;0;240;110;103;146;0;234;88
730;3;0;4;0;185;92;95;127;0;144;88
730;2;0;4;0;240;83;95;97;0;180;143
730;2;0;4;0;203;83;89;118;0;180;88
730;3;0;4;0;185;110;103;146;0;144;110
730;2;0;4;0;185;83;103;105;0;180;110
730;2;0;4;0;240;92;89;112;0;144;110
731;2;0;4;0;245;110;99;118;0;160;110
731;1;0;4;0;191;83;105;97;0;208;88
731;3;0;4;0;245;83;113;105;0;128;88
731;1;0;4;0;209;83;113;105;0;208;143
731;2;0;4;0;209;92;113;105;0;128;143
731;1;0;4;0;191;92;113;105;0;208;110
731;1;0;4;0;191;110;105;127;0;160;88
731;2;0;4;0;191;92;99;109;0;160;143
731;1;0;4;0;209;110;113;146;0;160;143
732;2;0;4;0;152;85;76;88;0;120;75
732;2;0;4;0;116;64;79;74;0;156;60
732;3;0;4;0;152;64;83;76;0;96;60
732;2;0;4;0;128;64;83;76;0;156;97
732;3;0;4;0;128;71;83;78;0;96;97
732;2;0;4;0;116;71;83;78;0;156;75
732;2;0;4;0;116;85;79;92;0;120;60
732;2;0;4;0;116;71;76;81;0;120;97
732;2;0;4;0;128;85;83;105;0;120;97
733;2;0;4;0;146;68;55;76;0;120;64
733;2;0;4;0;146;68;49;90;0;156;104
733;3;0;4;0;146;61;44;84;0;156;80
733;1;0;4;0;114;61;44;84;0;96;104
733;1;0;4;0;125;68;44;78;0;156;64
733;2;0;4;0;125;61;49;71;0;96;80
733;3;0;4;0;125;82;44;84;0;96;64
733;3;0;4;0;146;82;49;90;0;96;104
733;3;0;4;0;125;68;49;90;0;120;80
734;2;0;4;0;194;116;86;133;0;234;115
734;2;0;4;0;175;116;80;127;0;234;149
734;2;0;4;0;233;116;94;150;0;234;92
734;2;0;4;0;175;97;86;133;0;144;92
734;2;0;4;0;233;87;86;99;0;180;149
734;2;0;4;0;194;87;80;122;0;180;92
734;2;0;4;0;175;116;94;150;0;144;115
734;2;0;4;0;175;87;94;109;0;180;115
734;2;0;4;0;233;97;80;112;0;144;115
735;3;0;4;0;292;131;71;140;0;220;125
735;2;0;4;0;224;98;80;112;0;286;100
735;3;0;4;0;292;98;92;122;0;176;100
735;2;0;4;0;247;98;92;122;0;286;162
735;3;0;4;0;247;109;92;122;0;176;162
735;2;0;4;0;224;109;92;122;0;286;125
735;3;0;4;0;224;131;80;150;0;220;100
735;2;0;4;0;224;109;71;133;0;220;162
735;3;0;4;0;247;131;92;178;0;220;162
736;2;0;4;0;292;131;71;140;0;200;135
736;2;0;4;0;224;98;80;112;0;260;108
736;2;0;4;0;292;98;92;122;0;160;108
736;2;0;4;0;247;98;92;122;0;260;175
736;2;0;4;0;247;109;92;122;0;160;175
736;2;0;4;0;224;109;92;122;0;260;135
736;2;0;4;0;224;131;80;150;0;200;108
736;2;0;4;0;224;109;71;133;0;200;175
736;2;0;4;0;247;131;92;178;0;200;175
737;2;0;4;0;231;101;120;105;0;170;120
737;2;0;4;0;186;76;125;84;0;221;96
737;2;0;4;0;231;76;131;88;0;136;96
737;2;0;4;0;201;76;131;88;0;221;156
737;3;0;4;0;201;84;131;90;0;136;156
737;2;0;4;0;186;84;131;90;0;221;120
737;2;0;4;0;186;101;125;109;0;170;96
737;2;0;4;0;186;84;120;94;0;170;156
737;1;0;4;0;201;101;131;122;0;170;156
738;2;0;5;0;178;106;70;122;0;208;105
738;2;0;5;0;161;106;64;112;0;208;136
738;2;0;5;0;212;106;78;140;0;208;84
738;2;0;5;0;161;88;70;122;0;128;84
738;2;0;5;0;212;79;70;92;0;160;136
738;2;0;5;0;178;79;64;112;0;160;84
738;2;0;5;0;161;106;78;140;0;128;105
738;2;0;5;0;161;79;78;97;0;160;105
738;2;0;5;0;212;88;64;109;0;128;105
739;2;0;2;0;162;89;107;90;0;182;85
739;2;0;2;0;147;89;104;88;0;182;110
739;2;0;2;0;192;89;111;99;0;182;68
739;1;0;2;0;147;74;107;88;0;112;68
739;2;0;2;0;192;67;107;74;0;140;110
739;1;0;2;0;162;67;104;81;0;140;68
739;1;0;2;0;147;89;111;99;0;112;85
739;1;0;2;0;147;67;111;76;0;140;85
739;2;0;2;0;192;74;104;81;0;112;85
740;2;0;2;0;238;110;81;118;0;170;105
740;2;0;2;0;181;83;87;94;0;221;84
740;2;0;2;0;238;83;95;99;0;136;84
740;2;0;2;0;200;83;95;99;0;221;136
740;2;0;2;0;200;92;95;105;0;136;136
740;2;0;2;0;181;92;95;105;0;221;105
740;2;0;2;0;181;110;87;122;0;170;84
740;2;0;2;0;181;92;81;109;0;170;136
740;2;0;2;0;200;110;95;146;0;170;136
741;2;0;2;0;195;97;77;112;0;140;95
741;2;0;2;0;151;73;83;90;0;182;76
741;3;0;2;0;195;73;91;94;0;112;76
741;2;0;2;0;166;73;91;94;0;182;123
741;2;0;2;0;166;81;91;97;0;112;123
741;2;0;2;0;151;81;91;97;0;182;95
741;3;0;2;0;151;97;83;118;0;140;76
741;2;0;2;0;151;81;77;105;0;140;123
741;3;0;2;0;166;97;91;137;0;140;123
742;2;0;3;0;196;76;133;92;0;140;68
742;2;0;3;0;196;76;129;109;0;182;110
742;2;0;3;0;196;68;126;99;0;182;85
742;1;0;3;0;147;68;126;99;0;112;110
742;2;0;3;0;163;76;126;97;0;182;68
742;3;0;3;0;163;68;129;88;0;112;85
742;3;0;3;0;163;91;126;109;0;112;68
742;3;0;3;0;196;91;129;109;0;112;110
742;2;0;3;0;163;76;129;109;0;140;85
743;2;0;3;0;193;106;50;112;0;170;120
743;2;0;3;0;150;79;56;90;0;221;96
743;3;0;3;0;193;79;64;97;0;136;96
743;2;0;3;0;164;79;64;97;0;221;156
743;2;0;3;0;164;88;64;97;0;136;156
743;2;0;3;0;150;88;64;97;0;221;120
743;2;0;3;0;150;106;56;118;0;170;96
743;2;0;3;0;150;88;50;105;0;170;156
743;2;0;3;0;164;106;64;140;0;170;156
744;3;0;3;0;106;72;34;78;0;90;60
744;2;0;3;0;85;54;37;65;0;117;48
744;3;0;3;0;106;54;41;68;0;72;48
744;1;0;3;0;92;54;41;68;0;117;78
744;2;0;3;0;92;60;41;71;0;72;78
744;1;0;3;0;85;60;41;71;0;117;60
744;2;0;3;0;85;72;37;84;0;90;48
744;2;0;3;0;85;60;34;74;0;90;78
744;1;0;3;0;92;72;41;94;0;90;78
745;3;0;3;0;168;94;113;105;0;143;80
745;2;0;3;0;151;94;110;97;0;143;104
745;3;0;3;0;202;94;117;112;0;143;64
745;3;0;3;0;151;78;113;99;0;88;64
745;3;0;3;0;202;70;113;81;0;110;104
745;3;0;3;0;168;70;110;92;0;110;64
745;3;0;3;0;151;94;117;112;0;88;80
745;3;0;3;0;151;70;117;84;0;110;80
745;3;0;3;0;202;78;110;90;0;88;80
746;3;0;4;0;283;126;93;146;0;210;135
746;2;0;4;0;217;94;102;118;0;273;108
746;3;0;4;0;283;94;114;122;0;168;108
746;2;0;4;0;239;94;114;122;0;273;175
746;3;0;4;0;239;105;114;127;0;168;175
746;1;0;4;0;217;105;114;127;0;273;135
746;2;0;4;0;217;126;102;155;0;210;108
746;2;0;4;0;217;105;93;133;0;210;175
746;1;0;4;0;239;126;114;178;0;210;175
747;2;0;4;0;130;68;59;76;0;110;68
747;2;0;4;0;130;68;55;88;0;143;110
747;2;0;4;0;130;61;52;84;0;143;85
747;2;0;4;0;100;61;52;84;0;88;110
747;2;0;4;0;110;68;52;78;0;143;68
747;2;0;4;0;110;61;55;71;0;88;85
747;2;0;4;0;110;82;52;84;0;88;68
747;2;0;4;0;130;82;55;88;0;88;110
747;2;0;4;0;110;68;55;88;0;110;85
748;3;0;5;0;177;78;112;84;0;140;80
748;2;0;5;0;177;78;108;97;0;182;130
748;2;0;5;0;177;70;105;92;0;182;100
748;1;0;5;0;138;70;105;92;0;112;130
748;2;0;5;0;151;78;105;88;0;182;80
748;3;0;5;0;151;70;108;78;0;112;100
748;3;0;5;0;151;94;105;94;0;112;80
748;2;0;5;0;177;94;108;99;0;112;130
748;2;0;5;0;151;78;108;97;0;140;100
749;2;0;3;0;92;72;37;84;0;104;50
749;2;0;3;0;85;72;34;78;0;104;65
749;3;0;3;0;106;72;41;94;0;104;40
749;3;0;3;0;85;60;37;84;0;64;40
749;2;0;3;0;106;54;37;65;0;80;65
749;2;0;3;0;92;54;34;78;0;80;40
749;3;0;3;0;85;72;41;94;0;64;50
749;2;0;3;0;85;54;41;68;0;80;50
749;2;0;3;0;106;60;34;74;0;64;50
750;2;0;4;0;253;110;165;112;0;150;90
750;2;0;4;0;190;83;168;92;0;195;72
750;2;0;4;0;253;83;172;94;0;120;72
750;2;0;4;0;211;83;172;94;0;195;117
750;2;0;4;0;211;92;172;99;0;120;117
750;2;0;4;0;190;92;172;99;0;195;90
750;3;0;4;0;190;110;168;118;0;150;72
750;2;0;4;0;190;92;165;105;0;150;117
750;2;0;4;0;211;110;172;127;0;150;117
751;2;0;2;0;236;105;81;118;0;190;112
751;2;0;2;0;236;105;71;146;0;247;182
751;2;0;2;0;236;94;63;133;0;247;140
751;2;0;2;0;182;94;63;133;0;152;182
751;2;0;2;0;200;105;63;122;0;247;112
751;2;0;2;0;200;94;71;109;0;152;140
751;2;0;2;0;200;126;63;133;0;152;112
751;2;0;2;0;236;126;71;140;0;152;182
751;2;0;2;0;200;105;71;146;0;190;140
752;2;0;3;0;236;126;63;137;0;200;115
752;2;0;3;0;182;94;71;109;0;260;92
752;3;0;3;0;236;94;81;118;0;160;92
752;2;0;3;0;200;94;81;118;0;260;149
752;2;0;3;0;200;105;81;118;0;160;149
752;2;0;3;0;182;105;81;118;0;260;115
752;3;0;3;0;182;126;71;146;0;200;92
752;2;0;3;0;182;105;63;127;0;200;149
752;2;0;3;0;200;126;81;168;0;200;149
753;2;1;2;0;170;68;91;76;0;90;40
753;2;1;2;0;170;68;87;88;0;117;65
753;3;1;2;0;170;61;84;84;0;117;50
753;3;1;2;0;128;61;84;84;0;72;65
753;3;1;2;0;142;68;84;78;0;117;40
753;2;1;2;0;142;61;87;71;0;72;50
753;3;1;2;0;142;82;84;84;0;72;40
753;3;1;2;0;170;82;87;88;0;72;65
753;3;1;2;0;142;68;87;88;0;90;50
754;2;1;2;0;233;90;151;97;0;170;80
754;2;1;2;0;233;90;147;109;0;221;130
754;2;1;2;0;233;81;144;105;0;221;100
754;1;1;2;0;187;81;144;105;0;136;130
754;2;1;2;0;202;90;144;99;0;221;80
754;2;1;2;0;202;81;147;90;0;136;100
754;2;1;2;0;202;108;144;109;0;136;80
754;2;1;2;0;233;108;147;112;0;136;130
754;2;1;2;0;202;90;147;109;0;170;100
755;2;1;2;0;237;110;91;118;0;160;95
755;2;1;2;0;183;83;97;94;0;208;76
755;3;1;2;0;237;83;105;99;0;128;76
755;2;1;2;0;201;83;105;99;0;208;123
755;3;1;2;0;201;92;105;105;0;128;123
755;2;1;2;0;183;92;105;105;0;208;95
755;2;1;2;0;183;110;97;122;0;160;76
755;2;1;2;0;183;92;91;109;0;160;123
755;2;1;2;0;201;110;105;140;0;160;123
756;2;1;2;0;206;92;73;105;0;200;88
756;2;1;2;0;206;92;65;127;0;260;143
756;2;1;2;0;206;83;59;118;0;260;110
756;2;1;2;0;157;83;59;118;0;160;143
756;2;1;2;0;173;92;59;109;0;260;88
756;2;1;2;0;173;83;65;97;0;160;110
756;2;1;2;0;173;110;59;118;0;160;88
756;2;1;2;0;206;110;65;127;0;160;143
756;2;1;2;0;173;92;65;127;0;200;110
757;2;1;2;0;277;99;141;109;0;200;88
757;2;1;2;0;277;99;133;133;0;260;143
757;2;1;2;0;277;89;127;122;0;260;110
757;3;1;2;0;217;89;127;122;0;160;143
757;2;1;2;0;237;99;127;118;0;260;88
757;3;1;2;0;237;89;133;105;0;160;110
757;3;1;2;0;237;119;127;127;0;160;88
757;3;1;2;0;277;119;133;133;0;160;143
757;2;1;2;0;237;99;133;133;0;200;110
758;2;1;2;0;185;101;101;105;0;180;105
758;2;1;2;0;141;76;104;84;0;234;84
758;2;1;2;0;185;76;108;88;0;144;84
758;2;1;2;0;156;76;108;88;0;234;136
758;2;1;2;0;156;84;108;90;0;144;136
758;2;1;2;0;141;84;108;90;0;234;105
758;2;1;2;0;141;101;104;109;0;180;84
758;2;1;2;0;141;84;101;94;0;180;136
758;2;1;2;0;156;101;108;118;0;180;136
759;2;1;2;0;288;112;123;127;0;220;124
759;2;1;2;0;288;112;113;155;0;286;201
759;2;1;2;0;288;101;105;140;0;286;155
759;2;1;2;0;219;101;105;140;0;176;201
759;2;1;2;0;242;112;105;137;0;286;124
759;3;1;2;0;242;101;113;118;0;176;155
759;3;1;2;0;242;134;105;146;0;176;124
759;2;1;2;0;288;134;113;155;0;176;201
759;2;1;2;0;242;112;113;155;0;220;155
760;2;1;3;0;240;108;83;118;0;160;105
760;2;1;3;0;183;81;89;94;0;208;84
760;3;1;3;0;240;81;97;99;0;128;84
760;2;1;3;0;202;81;97;99;0;208;136
760;3;1;3;0;202;90;97;105;0;128;136
760;2;1;3;0;183;90;97;105;0;208;105
760;3;1;3;0;183;108;89;122;0;160;84
760;2;1;3;0;183;90;83;109;0;160;136
760;2;1;3;0;202;108;97;140;0;160;136
761;2;1;3;0;299;134;140;140;0;210;135
761;2;1;3;0;231;101;146;112;0;273;108
761;2;1;3;0;299;101;154;118;0;168;108
761;2;1;3;0;254;101;154;118;0;273;175
761;2;1;3;0;254;112;154;122;0;168;175
761;2;1;3;0;231;112;154;122;0;273;135
761;2;1;3;0;231;134;146;146;0;210;108
761;2;1;3;0;231;112;140;127;0;210;175
761;2;1;3;0;254;134;154;168;0;210;175
762;2;1;3;0;163;78;83;78;0;100;60
762;2;1;3;0;130;58;86;65;0;130;48
762;3;1;3;0;163;58;90;68;0;80;48
762;2;1;3;0;141;58;90;68;0;130;78
762;2;1;3;0;141;65;90;68;0;80;78
762;2;1;3;0;130;65;90;68;0;130;60
762;2;1;3;0;130;78;86;81;0;100;48
762;3;1;3;0;130;65;83;71;0;100;78
762;3;1;3;0;141;78;90;90;0;100;78
763;2;1;3;0;336;122;109;140;0;270;136
763;2;1;3;0;336;122;95;178;0;351;221
763;2;1;3;0;336;110;84;165;0;351;170
763;3;1;3;0;257;110;84;165;0;216;221
763;2;1;3;0;283;122;84;150;0;351;136
763;3;1;3;0;283;110;95;133;0;216;170
763;3;1;3;0;283;146;84;165;0;216;136
763;3;1;3;0;336;146;95;174;0;216;221
763;2;1;3;0;283;122;95;178;0;270;170
764;3;1;3;0;196;110;88;127;0;208;135
764;2;1;3;0;177;110;82;118;0;208;175
764;3;1;3;0;233;110;96;146;0;208;108
764;3;1;3;0;177;92;88;127;0;128;108
764;3;1;3;0;233;83;88;97;0;160;175
764;3;1;3;0;196;83;82;118;0;160;108
764;3;1;3;0;177;110;96;146;0;128;135
764;3;1;3;0;177;83;96;105;0;160;135
764;3;1;3;0;233;92;82;109;0;128;135
765;2;1;3;0;114;65;46;71;0;90;44
765;2;1;3;0;114;65;42;84;0;117;71
765;2;1;3;0;114;58;39;81;0;117;55
765;2;1;3;0;88;58;39;81;0;72;71
765;2;1;3;0;97;65;39;76;0;117;44
765;2;1;3;0;97;58;42;68;0;72;55
765;2;1;3;0;97;78;39;81;0;72;44
765;2;1;3;0;114;78;42;84;0;72;71
765;2;1;3;0;97;65;42;84;0;90;55
766;3;1;3;0;147;71;73;78;0;90;44
766;2;1;3;0;147;71;69;90;0;117;71
766;2;1;3;0;147;64;66;84;0;117;55
766;3;1;3;0;113;64;66;84;0;72;71
766;2;1;3;0;124;71;66;81;0;117;44
766;3;1;3;0;124;64;69;74;0;72;55
766;3;1;3;0;124;85;66;88;0;72;44
766;3;1;3;0;147;85;69;90;0;72;71
766;3;1;3;0;124;71;69;90;0;90;55
767;3;1;3;0;180;78;99;84;0;110;56
767;2;1;3;0;180;78;95;99;0;143;91
767;2;1;3;0;180;70;92;92;0;143;70
767;2;1;3;0;135;70;92;92;0;88;91
767;2;1;3;0;150;78;92;88;0;143;56
767;2;1;3;0;150;70;95;81;0;88;70
767;3;1;3;0;150;94;92;94;0;88;56
767;2;1;3;0;180;94;95;99;0;88;91
767;2;1;3;0;150;78;95;99;0;110;70
768;2;1;3;0;209;81;127;84;0;190;92
768;2;1;3;0;209;81;123;92;0;247;149
768;2;1;3;0;209;73;120;88;0;247;115
768;2;1;3;0;159;73;120;88;0;152;149
768;2;1;3;0;176;81;120;88;0;247;92
768;2;1;3;0;176;73;123;81;0;152;115
768;2;1;3;0;176;97;120;97;0;152;92
768;2;1;3;0;209;97;123;99;0;152;149
768;2;1;3;0;176;81;123;92;0;190;115
769;2;1;3;0;162;94;86;105;0;195;115
769;2;1;3;0;148;94;81;97;0;195;149
769;2;1;3;0;191;94;92;112;0;195;92
769;3;1;3;0;148;78;86;99;0;120;92
769;2;1;3;0;191;70;86;81;0;150;149
769;2;1;3;0;162;70;81;92;0;150;92
769;3;1;3;0;148;94;92;112;0;120;115
769;2;1;3;0;148;70;92;84;0;150;115
769;2;1;3;0;191;78;81;90;0;120;115
770;2;1;3;0;229;76;126;84;0;150;80
770;2;1;3;0;229;76;120;99;0;195;130
770;3;1;3;0;229;68;115;92;0;195;100
770;3;1;3;0;180;68;115;92;0;120;130
770;2;1;3;0;196;76;115;88;0;195;80
770;3;1;3;0;196;68;120;78;0;120;100
770;3;1;3;0;196;91;115;94;0;120;80
770;3;1;3;0;229;91;120;99;0;120;130
770;2;1;3;0;196;76;120;99;0;150;100
771;3;1;3;0;159;94;116;99;0;208;80
771;3;1;3;0;147;94;113;97;0;208;104
771;3;1;3;0;183;94;120;112;0;208;64
771;3;1;3;0;147;78;116;99;0;128;64
771;3;1;3;0;183;70;116;81;0;160;104
771;3;1;3;0;159;70;113;92;0;160;64
771;3;1;3;0;147;94;120;112;0;128;80
771;3;1;3;0;147;70;120;84;0;160;80
771;3;1;3;0;183;78;113;88;0;128;80
772;2;1;3;0;207;126;103;137;0;247;140
772;2;1;3;0;186;126;97;133;0;247;182
772;2;1;3;0;248;126;111;161;0;247;112
772;2;1;3;0;186;105;103;137;0;152;112
772;2;1;3;0;248;94;103;105;0;190;182
772;2;1;3;0;207;94;97;127;0;190;112
772;2;1;3;0;186;126;111;161;0;152;140
772;2;1;3;0;186;94;111;112;0;190;140
772;2;1;3;0;248;105;97;118;0;152;140
773;3;1;3;0;315;94;167;109;0;170;88
773;2;1;3;0;315;94;159;127;0;221;143
773;2;1;3;0;315;85;153;118;0;221;110
773;3;1;3;0;237;85;153;118;0;136;143
773;2;1;3;0;263;94;153;112;0;221;88
773;2;1;3;0;263;85;159;97;0;136;110
773;3;1;3;0;263;113;153;122;0;136;88
773;3;1;3;0;315;113;159;127;0;136;143
773;3;1;3;0;263;94;159;127;0;170;110
774;2;1;3;0;231;97;95;109;0;180;92
774;2;1;3;0;231;97;87;133;0;234;149
774;2;1;3;0;231;87;81;122;0;234;115
774;3;1;3;0;177;87;81;122;0;144;149
774;2;1;3;0;195;97;81;112;0;234;92
774;3;1;3;0;195;87;87;99;0;144;115
774;3;1;3;0;195;116;81;122;0;144;92
774;3;1;3;0;231;116;87;133;0;144;149
774;2;1;3;0;195;97;87;133;0;180;115
775;2;1;3;0;247;131;80;150;0;338;120
775;2;1;3;0;224;131;71;140;0;338;156
775;3;1;3;0;292;131;92;178;0;338;96
775;3;1;3;0;224;109;80;155;0;208;96
775;2;1;3;0;292;98;80;112;0;260;156
775;2;1;3;0;247;98;71;140;0;260;96
775;3;1;3;0;224;131;92;178;0;208;120
775;3;1;3;0;224;98;92;122;0;260;120
775;2;1;3;0;292;109;71;133;0;208;120
776;2;1;3;0;183;94;104;97;0;130;80
776;2;1;3;0;144;70;107;81;0;169;64
776;3;1;3;0;183;70;111;84;0;104;64
776;2;1;3;0;157;70;111;84;0;169;104
776;2;1;3;0;157;78;111;84;0;104;104
776;2;1;3;0;144;78;111;84;0;169;80
776;3;1;3;0;144;94;107;99;0;130;64
776;2;1;3;0;144;78;104;88;0;130;104
776;2;1;3;0;157;94;111;112;0;130;104
777;3;1;4;0;154;89;70;90;0;110;65
777;2;1;4;0;115;67;73;76;0;143;52
777;3;1;4;0;154;67;77;78;0;88;52
777;2;1;4;0;128;67;77;78;0;143;84
777;3;1;4;0;128;74;77;81;0;88;84
777;2;1;4;0;115;74;77;81;0;143;65
777;3;1;4;0;115;89;73;94;0;110;52
777;2;1;4;0;115;74;70;84;0;110;84
777;2;1;4;0;128;89;77;109;0;110;84
778;2;1;4;0;238;110;81;118;0;170;115
778;2;1;4;0;181;83;87;94;0;221;92
778;2;1;4;0;238;83;95;99;0;136;92
778;2;1;4;0;200;83;95;99;0;221;149
778;2;1;4;0;200;92;95;105;0;136;149
778;2;1;4;0;181;92;95;105;0;221;115
778;2;1;4;0;181;110;87;122;0;170;92
778;2;1;4;0;181;92;81;109;0;170;149
